country_code,year,indicator,value
RUS,2020,retreatment_nonrelapse_lost,826.0
RUS,2021,retreatment_nonrelapse_lost,829.0
RUS,2022,retreatment_nonrelapse_lost,564.0
SAU,2014,retreatment_nonrelapse_lost,13.0
SAU,2015,retreatment_nonrelapse_lost,20.0
SAU,2016,retreatment_nonrelapse_lost,15.0
SAU,2020,retreatment_nonrelapse_lost,6.0
SAU,2021,retreatment_nonrelapse_lost,3.0
SAU,2022,retreatment_nonrelapse_lost,3.0
ZAF,2014,retreatment_nonrelapse_lost,813.0
ZAF,2015,retreatment_nonrelapse_lost,1133.0
ZAF,2016,retreatment_nonrelapse_lost,1221.0
ZAF,2017,retreatment_nonrelapse_lost,1565.0
ZAF,2018,retreatment_nonrelapse_lost,2429.0
ZAF,2019,retreatment_nonrelapse_lost,3015.0
ZAF,2020,retreatment_nonrelapse_lost,3007.0
ZAF,2021,retreatment_nonrelapse_lost,2142.0
ZAF,2022,retreatment_nonrelapse_lost,2582.0
TUR,2014,retreatment_nonrelapse_lost,69.0
TUR,2015,retreatment_nonrelapse_lost,48.0
TUR,2016,retreatment_nonrelapse_lost,54.0
TUR,2017,retreatment_nonrelapse_lost,43.0
TUR,2018,retreatment_nonrelapse_lost,25.0
TUR,2019,retreatment_nonrelapse_lost,23.0
TUR,2020,retreatment_nonrelapse_lost,14.0
TUR,2021,retreatment_nonrelapse_lost,15.0
TUR,2022,retreatment_nonrelapse_lost,24.0
GBR,2014,retreatment_nonrelapse_lost,26.0
GBR,2015,retreatment_nonrelapse_lost,23.0
GBR,2016,retreatment_nonrelapse_lost,17.0
GBR,2017,retreatment_nonrelapse_lost,12.0
GBR,2018,retreatment_nonrelapse_lost,21.0
GBR,2019,retreatment_nonrelapse_lost,17.0
GBR,2020,retreatment_nonrelapse_lost,5.0
GBR,2022,retreatment_nonrelapse_lost,5.0
USA,2014,retreatment_nonrelapse_lost,6.0
USA,2015,retreatment_nonrelapse_lost,12.0
USA,2016,retreatment_nonrelapse_lost,10.0
USA,2017,retreatment_nonrelapse_lost,7.0
USA,2018,retreatment_nonrelapse_lost,8.0
USA,2019,retreatment_nonrelapse_lost,10.0
ARG,2014,tbhiv_cohort,468.0
ARG,2015,tbhiv_cohort,655.0
ARG,2016,tbhiv_cohort,652.0
ARG,2017,tbhiv_cohort,706.0
ARG,2018,tbhiv_cohort,713.0
ARG,2019,tbhiv_cohort,683.0
ARG,2020,tbhiv_cohort,499.0
ARG,2021,tbhiv_cohort,989.0
ARG,2022,tbhiv_cohort,1006.0
AUS,2014,tbhiv_cohort,17.0
AUS,2015,tbhiv_cohort,21.0
AUS,2016,tbhiv_cohort,21.0
AUS,2017,tbhiv_cohort,26.0
AUS,2018,tbhiv_cohort,23.0
AUS,2019,tbhiv_cohort,23.0
AUS,2020,tbhiv_cohort,19.0
AUS,2021,tbhiv_cohort,15.0
AUS,2022,tbhiv_cohort,10.0
BRA,2014,tbhiv_cohort,6891.0
BRA,2015,tbhiv_cohort,7516.0
BRA,2016,tbhiv_cohort,7366.0
BRA,2017,tbhiv_cohort,7617.0
BRA,2018,tbhiv_cohort,7399.0
BRA,2019,tbhiv_cohort,7488.0
BRA,2020,tbhiv_cohort,6334.0
BRA,2021,tbhiv_cohort,6824.0
BRA,2022,tbhiv_cohort,7586.0
CMR,2014,tbhiv_cohort,8731.0
CMR,2015,tbhiv_cohort,8471.0
CMR,2016,tbhiv_cohort,8289.0
CMR,2017,tbhiv_cohort,7513.0
CMR,2018,tbhiv_cohort,6554.0
CMR,2019,tbhiv_cohort,6104.0
CMR,2020,tbhiv_cohort,5007.0
CMR,2021,tbhiv_cohort,4377.0
CMR,2022,tbhiv_cohort,4339.0
CAN,2014,tbhiv_cohort,65.0
CAN,2015,tbhiv_cohort,67.0
CAN,2016,tbhiv_cohort,94.0
CAN,2017,tbhiv_cohort,28.0
CAN,2018,tbhiv_cohort,33.0
CAN,2019,tbhiv_cohort,34.0
CAN,2022,tbhiv_cohort,13.0
CAF,2014,tbhiv_cohort,2056.0
CAF,2015,tbhiv_cohort,1877.0
CAF,2016,tbhiv_cohort,2053.0
CAF,2017,tbhiv_cohort,2137.0
CAF,2018,tbhiv_cohort,2247.0
CAF,2019,tbhiv_cohort,2382.0
CAF,2020,tbhiv_cohort,3087.0
CAF,2021,tbhiv_cohort,2940.0
CAF,2022,tbhiv_cohort,2826.0
TCD,2018,tbhiv_cohort,1593.0
TCD,2019,tbhiv_cohort,1696.0
TCD,2020,tbhiv_cohort,1351.0
TCD,2021,tbhiv_cohort,1554.0
TCD,2022,tbhiv_cohort,1461.0
CHN,2014,tbhiv_cohort,2169.0
CHN,2015,tbhiv_cohort,2444.0
CHN,2016,tbhiv_cohort,4612.0
CHN,2017,tbhiv_cohort,5308.0
CHN,2018,tbhiv_cohort,7935.0
CHN,2019,tbhiv_cohort,7715.0
CHN,2020,tbhiv_cohort,5784.0
CHN,2021,tbhiv_cohort,3016.0
CHN,2022,tbhiv_cohort,6085.0
COG,2015,tbhiv_cohort,503.0
COG,2017,tbhiv_cohort,374.0
COG,2018,tbhiv_cohort,597.0
COG,2019,tbhiv_cohort,646.0
COG,2020,tbhiv_cohort,833.0
COG,2021,tbhiv_cohort,966.0
COG,2022,tbhiv_cohort,1006.0
COD,2017,tbhiv_cohort,9688.0
COD,2018,tbhiv_cohort,9758.0
COD,2019,tbhiv_cohort,12965.0
COD,2020,tbhiv_cohort,12041.0
COD,2021,tbhiv_cohort,13373.0
COD,2022,tbhiv_cohort,12597.0
GNQ,2014,tbhiv_cohort,287.0
GNQ,2015,tbhiv_cohort,293.0
GNQ,2016,tbhiv_cohort,395.0
GNQ,2017,tbhiv_cohort,410.0
GNQ,2018,tbhiv_cohort,435.0
GNQ,2019,tbhiv_cohort,378.0
GNQ,2020,tbhiv_cohort,542.0
GNQ,2021,tbhiv_cohort,704.0
GNQ,2022,tbhiv_cohort,1564.0
IND,2014,tbhiv_cohort,44257.0
IND,2015,tbhiv_cohort,44191.0
IND,2016,tbhiv_cohort,39123.0
IND,2017,tbhiv_cohort,31213.0
IND,2018,tbhiv_cohort,32493.0
IND,2019,tbhiv_cohort,40031.0
IND,2020,tbhiv_cohort,28738.0
IND,2021,tbhiv_cohort,33029.0
IND,2022,tbhiv_cohort,35179.0
IDN,2014,tbhiv_cohort,2548.0
IDN,2015,tbhiv_cohort,3634.0
IDN,2016,tbhiv_cohort,4470.0
IDN,2017,tbhiv_cohort,7966.0
IDN,2018,tbhiv_cohort,10328.0
IDN,2019,tbhiv_cohort,11575.0
IDN,2020,tbhiv_cohort,7996.0
IDN,2021,tbhiv_cohort,8214.0
IDN,2022,tbhiv_cohort,13216.0
JPN,2014,tbhiv_cohort,26.0
JPN,2015,tbhiv_cohort,24.0
JPN,2016,tbhiv_cohort,44.0
JPN,2017,tbhiv_cohort,31.0
JPN,2018,tbhiv_cohort,43.0
JPN,2019,tbhiv_cohort,29.0
JPN,2020,tbhiv_cohort,31.0
JPN,2021,tbhiv_cohort,29.0
JPN,2022,tbhiv_cohort,23.0
MEX,2014,tbhiv_cohort,1318.0
MEX,2015,tbhiv_cohort,1403.0
MEX,2016,tbhiv_cohort,2487.0
MEX,2017,tbhiv_cohort,2512.0
MEX,2018,tbhiv_cohort,1981.0
MEX,2019,tbhiv_cohort,2125.0
MEX,2020,tbhiv_cohort,1698.0
MEX,2021,tbhiv_cohort,2120.0
MEX,2022,tbhiv_cohort,2466.0
PAK,2018,tbhiv_cohort,307.0
PAK,2019,tbhiv_cohort,686.0
PAK,2020,tbhiv_cohort,556.0
PAK,2021,tbhiv_cohort,1013.0
PAK,2022,tbhiv_cohort,949.0
PHL,2014,tbhiv_cohort,174.0
PHL,2015,tbhiv_cohort,277.0
PHL,2016,tbhiv_cohort,989.0
PHL,2017,tbhiv_cohort,1258.0
PHL,2018,tbhiv_cohort,1447.0
PHL,2019,tbhiv_cohort,1590.0
PHL,2020,tbhiv_cohort,991.0
PHL,2021,tbhiv_cohort,1653.0
PHL,2022,tbhiv_cohort,2167.0
KOR,2022,tbhiv_cohort,33.0
RUS,2015,tbhiv_cohort,694.0
RUS,2016,tbhiv_cohort,1328.0
RUS,2017,tbhiv_cohort,9655.0
RUS,2018,tbhiv_cohort,12013.0
RUS,2019,tbhiv_cohort,11568.0
RUS,2020,tbhiv_cohort,11120.0
RUS,2021,tbhiv_cohort,10202.0
RUS,2022,tbhiv_cohort,9394.0
SAU,2014,tbhiv_cohort,63.0
SAU,2015,tbhiv_cohort,69.0
SAU,2016,tbhiv_cohort,45.0
SAU,2017,tbhiv_cohort,83.0
SAU,2018,tbhiv_cohort,31.0
SAU,2019,tbhiv_cohort,44.0
SAU,2020,tbhiv_cohort,40.0
SAU,2021,tbhiv_cohort,37.0
SAU,2022,tbhiv_cohort,37.0
ZAF,2014,tbhiv_cohort,183697.0
ZAF,2015,tbhiv_cohort,167335.0
ZAF,2016,tbhiv_cohort,133710.0
ZAF,2017,tbhiv_cohort,134672.0
ZAF,2018,tbhiv_cohort,80444.0
ZAF,2019,tbhiv_cohort,98259.0
ZAF,2020,tbhiv_cohort,81799.0
ZAF,2021,tbhiv_cohort,87187.0
ZAF,2022,tbhiv_cohort,113844.0
TUR,2014,tbhiv_cohort,41.0
TUR,2015,tbhiv_cohort,57.0
TUR,2016,tbhiv_cohort,55.0
TUR,2017,tbhiv_cohort,64.0
TUR,2018,tbhiv_cohort,65.0
TUR,2019,tbhiv_cohort,103.0
TUR,2020,tbhiv_cohort,83.0
TUR,2021,tbhiv_cohort,85.0
TUR,2022,tbhiv_cohort,123.0
GBR,2016,tbhiv_cohort,138.0
GBR,2017,tbhiv_cohort,136.0
USA,2014,tbhiv_cohort,467.0
USA,2015,tbhiv_cohort,429.0
USA,2016,tbhiv_cohort,429.0
USA,2017,tbhiv_cohort,403.0
USA,2018,tbhiv_cohort,380.0
USA,2019,tbhiv_cohort,355.0
USA,2020,tbhiv_cohort,278.0
USA,2021,tbhiv_cohort,276.0
USA,2022,tbhiv_cohort,289.0
ARG,2014,tbhiv_success,161.0
ARG,2015,tbhiv_success,183.0
ARG,2016,tbhiv_success,187.0
ARG,2017,tbhiv_success,256.0
ARG,2018,tbhiv_success,236.0
ARG,2019,tbhiv_success,260.0
ARG,2020,tbhiv_success,188.0
ARG,2021,tbhiv_success,290.0
ARG,2022,tbhiv_success,350.0
AUS,2014,tbhiv_success,8.0
AUS,2015,tbhiv_success,9.0
AUS,2016,tbhiv_success,16.0
AUS,2017,tbhiv_success,14.0
AUS,2018,tbhiv_success,14.0
AUS,2019,tbhiv_success,15.0
AUS,2020,tbhiv_success,14.0
AUS,2021,tbhiv_success,10.0
AUS,2022,tbhiv_success,7.0
BRA,2014,tbhiv_success,3390.0
BRA,2015,tbhiv_success,3693.0
BRA,2016,tbhiv_success,3933.0
BRA,2017,tbhiv_success,3918.0
BRA,2018,tbhiv_success,3760.0
BRA,2019,tbhiv_success,3678.0
BRA,2020,tbhiv_success,2964.0
BRA,2021,tbhiv_success,3000.0
BRA,2022,tbhiv_success,3370.0
CMR,2014,tbhiv_success,6804.0
CMR,2015,tbhiv_success,6889.0
CMR,2016,tbhiv_success,6547.0
CMR,2017,tbhiv_success,5962.0
CMR,2018,tbhiv_success,5057.0
CMR,2019,tbhiv_success,4915.0
CMR,2020,tbhiv_success,4138.0
CMR,2021,tbhiv_success,3722.0
CMR,2022,tbhiv_success,3672.0
CAN,2014,tbhiv_success,48.0
CAN,2015,tbhiv_success,56.0
CAN,2016,tbhiv_success,71.0
CAN,2017,tbhiv_success,21.0
CAN,2018,tbhiv_success,25.0
CAN,2019,tbhiv_success,26.0
CAN,2022,tbhiv_success,10.0
CAF,2014,tbhiv_success,1388.0
CAF,2015,tbhiv_success,1399.0
CAF,2016,tbhiv_success,1504.0
CAF,2017,tbhiv_success,1587.0
CAF,2018,tbhiv_success,1732.0
CAF,2019,tbhiv_success,1865.0
CAF,2020,tbhiv_success,2529.0
CAF,2021,tbhiv_success,2495.0
CAF,2022,tbhiv_success,2537.0
TCD,2018,tbhiv_success,1254.0
TCD,2019,tbhiv_success,1331.0
TCD,2020,tbhiv_success,1068.0
TCD,2021,tbhiv_success,1222.0
TCD,2022,tbhiv_success,1177.0
CHN,2014,tbhiv_success,1855.0
CHN,2015,tbhiv_success,2137.0
CHN,2016,tbhiv_success,2350.0
CHN,2017,tbhiv_success,4610.0
CHN,2018,tbhiv_success,6358.0
CHN,2019,tbhiv_success,5495.0
CHN,2020,tbhiv_success,4996.0
CHN,2021,tbhiv_success,2712.0
CHN,2022,tbhiv_success,3385.0
COG,2015,tbhiv_success,100.0
COG,2017,tbhiv_success,95.0
COG,2018,tbhiv_success,178.0
COG,2019,tbhiv_success,172.0
COG,2020,tbhiv_success,375.0
COG,2021,tbhiv_success,444.0
COG,2022,tbhiv_success,568.0
COD,2017,tbhiv_success,7570.0
COD,2018,tbhiv_success,7680.0
COD,2019,tbhiv_success,8108.0
COD,2020,tbhiv_success,8875.0
COD,2021,tbhiv_success,11775.0
COD,2022,tbhiv_success,11188.0
GNQ,2014,tbhiv_success,81.0
GNQ,2015,tbhiv_success,132.0
GNQ,2016,tbhiv_success,306.0
GNQ,2017,tbhiv_success,282.0
GNQ,2018,tbhiv_success,283.0
GNQ,2019,tbhiv_success,268.0
GNQ,2020,tbhiv_success,367.0
GNQ,2021,tbhiv_success,400.0
GNQ,2022,tbhiv_success,1295.0
IND,2014,tbhiv_success,33744.0
IND,2015,tbhiv_success,34398.0
IND,2016,tbhiv_success,29234.0
IND,2017,tbhiv_success,22162.0
IND,2018,tbhiv_success,24193.0
IND,2019,tbhiv_success,28521.0
IND,2020,tbhiv_success,20972.0
IND,2021,tbhiv_success,25720.0
IND,2022,tbhiv_success,27796.0
IDN,2014,tbhiv_success,1415.0
IDN,2015,tbhiv_success,2184.0
IDN,2016,tbhiv_success,2866.0
IDN,2017,tbhiv_success,5531.0
IDN,2018,tbhiv_success,7391.0
IDN,2019,tbhiv_success,8088.0
IDN,2020,tbhiv_success,5421.0
IDN,2021,tbhiv_success,5606.0
IDN,2022,tbhiv_success,9327.0
JPN,2014,tbhiv_success,10.0
JPN,2015,tbhiv_success,11.0
JPN,2016,tbhiv_success,25.0
JPN,2017,tbhiv_success,20.0
JPN,2018,tbhiv_success,26.0
JPN,2019,tbhiv_success,18.0
JPN,2020,tbhiv_success,16.0
JPN,2021,tbhiv_success,20.0
JPN,2022,tbhiv_success,14.0
MEX,2014,tbhiv_success,638.0
MEX,2015,tbhiv_success,657.0
MEX,2016,tbhiv_success,1441.0
MEX,2017,tbhiv_success,1456.0
MEX,2018,tbhiv_success,1037.0
MEX,2019,tbhiv_success,1104.0
MEX,2020,tbhiv_success,860.0
MEX,2021,tbhiv_success,1089.0
MEX,2022,tbhiv_success,1246.0
PAK,2018,tbhiv_success,156.0
PAK,2019,tbhiv_success,556.0
PAK,2020,tbhiv_success,458.0
PAK,2021,tbhiv_success,856.0
PAK,2022,tbhiv_success,835.0
PHL,2014,tbhiv_success,91.0
PHL,2015,tbhiv_success,181.0
PHL,2016,tbhiv_success,811.0
PHL,2017,tbhiv_success,1044.0
PHL,2018,tbhiv_success,1174.0
PHL,2019,tbhiv_success,1239.0
PHL,2020,tbhiv_success,801.0
PHL,2021,tbhiv_success,1363.0
PHL,2022,tbhiv_success,1791.0
KOR,2022,tbhiv_success,28.0
RUS,2015,tbhiv_success,351.0
RUS,2016,tbhiv_success,702.0
RUS,2017,tbhiv_success,4111.0
RUS,2018,tbhiv_success,5292.0
RUS,2019,tbhiv_success,5501.0
RUS,2020,tbhiv_success,4538.0
RUS,2021,tbhiv_success,4319.0
RUS,2022,tbhiv_success,4683.0
SAU,2014,tbhiv_success,17.0
SAU,2015,tbhiv_success,31.0
SAU,2016,tbhiv_success,23.0
SAU,2017,tbhiv_success,78.0
SAU,2018,tbhiv_success,27.0
SAU,2019,tbhiv_success,24.0
SAU,2020,tbhiv_success,32.0
SAU,2021,tbhiv_success,24.0
SAU,2022,tbhiv_success,26.0
ZAF,2014,tbhiv_success,139687.0
ZAF,2015,tbhiv_success,133260.0
ZAF,2016,tbhiv_success,107255.0
ZAF,2017,tbhiv_success,101482.0
ZAF,2018,tbhiv_success,63236.0
ZAF,2019,tbhiv_success,76755.0
ZAF,2020,tbhiv_success,64162.0
ZAF,2021,tbhiv_success,68572.0
ZAF,2022,tbhiv_success,85601.0
TUR,2014,tbhiv_success,27.0
TUR,2015,tbhiv_success,33.0
TUR,2016,tbhiv_success,44.0
TUR,2017,tbhiv_success,39.0
TUR,2018,tbhiv_success,39.0
TUR,2019,tbhiv_success,63.0
TUR,2020,tbhiv_success,53.0
TUR,2021,tbhiv_success,53.0
TUR,2022,tbhiv_success,64.0
GBR,2016,tbhiv_success,90.0
GBR,2017,tbhiv_success,99.0
USA,2014,tbhiv_success,374.0
USA,2015,tbhiv_success,331.0
USA,2016,tbhiv_success,316.0
USA,2017,tbhiv_success,274.0
USA,2018,tbhiv_success,282.0
USA,2019,tbhiv_success,249.0
USA,2020,tbhiv_success,188.0
USA,2021,tbhiv_success,181.0
USA,2022,tbhiv_success,182.0
ARG,2014,tbhiv_failed,2.0
ARG,2015,tbhiv_failed,4.0
ARG,2016,tbhiv_failed,2.0
ARG,2017,tbhiv_failed,1.0
ARG,2018,tbhiv_failed,1.0
ARG,2020,tbhiv_failed,1.0
ARG,2021,tbhiv_failed,2.0
ARG,2022,tbhiv_failed,1.0
BRA,2014,tbhiv_failed,2.0
BRA,2015,tbhiv_failed,4.0
BRA,2016,tbhiv_failed,7.0
BRA,2017,tbhiv_failed,4.0
BRA,2018,tbhiv_failed,7.0
BRA,2019,tbhiv_failed,7.0
BRA,2020,tbhiv_failed,6.0
BRA,2021,tbhiv_failed,3.0
BRA,2022,tbhiv_failed,6.0
CMR,2014,tbhiv_failed,54.0
CMR,2015,tbhiv_failed,55.0
CMR,2016,tbhiv_failed,63.0
CMR,2017,tbhiv_failed,41.0
CMR,2018,tbhiv_failed,66.0
CMR,2019,tbhiv_failed,64.0
CMR,2020,tbhiv_failed,31.0
CMR,2021,tbhiv_failed,31.0
CMR,2022,tbhiv_failed,26.0
CAF,2014,tbhiv_failed,30.0
CAF,2015,tbhiv_failed,14.0
CAF,2016,tbhiv_failed,12.0
CAF,2017,tbhiv_failed,13.0
CAF,2018,tbhiv_failed,11.0
CAF,2019,tbhiv_failed,43.0
CAF,2020,tbhiv_failed,21.0
CAF,2021,tbhiv_failed,15.0
CAF,2022,tbhiv_failed,11.0
TCD,2018,tbhiv_failed,3.0
TCD,2019,tbhiv_failed,4.0
TCD,2020,tbhiv_failed,9.0
TCD,2021,tbhiv_failed,20.0
TCD,2022,tbhiv_failed,7.0
CHN,2014,tbhiv_failed,8.0
CHN,2015,tbhiv_failed,13.0
CHN,2016,tbhiv_failed,57.0
CHN,2017,tbhiv_failed,27.0
CHN,2018,tbhiv_failed,49.0
CHN,2019,tbhiv_failed,67.0
CHN,2020,tbhiv_failed,57.0
CHN,2021,tbhiv_failed,10.0
CHN,2022,tbhiv_failed,13.0
COG,2015,tbhiv_failed,4.0
COG,2017,tbhiv_failed,1.0
COG,2018,tbhiv_failed,1.0
COG,2019,tbhiv_failed,3.0
COG,2020,tbhiv_failed,2.0
COG,2021,tbhiv_failed,1.0
COG,2022,tbhiv_failed,3.0
COD,2017,tbhiv_failed,32.0
COD,2018,tbhiv_failed,59.0
COD,2019,tbhiv_failed,61.0
COD,2020,tbhiv_failed,37.0
COD,2021,tbhiv_failed,59.0
COD,2022,tbhiv_failed,66.0
GNQ,2014,tbhiv_failed,6.0
GNQ,2015,tbhiv_failed,7.0
GNQ,2016,tbhiv_failed,1.0
GNQ,2017,tbhiv_failed,3.0
GNQ,2018,tbhiv_failed,6.0
GNQ,2019,tbhiv_failed,3.0
GNQ,2020,tbhiv_failed,3.0
GNQ,2021,tbhiv_failed,4.0
GNQ,2022,tbhiv_failed,4.0
IND,2014,tbhiv_failed,495.0
IND,2015,tbhiv_failed,391.0
IND,2016,tbhiv_failed,677.0
IND,2017,tbhiv_failed,238.0
IND,2018,tbhiv_failed,196.0
IND,2019,tbhiv_failed,223.0
IND,2020,tbhiv_failed,160.0
IND,2021,tbhiv_failed,171.0
IND,2022,tbhiv_failed,188.0
IDN,2014,tbhiv_failed,16.0
IDN,2015,tbhiv_failed,12.0
IDN,2016,tbhiv_failed,15.0
IDN,2017,tbhiv_failed,52.0
IDN,2018,tbhiv_failed,53.0
IDN,2019,tbhiv_failed,35.0
IDN,2020,tbhiv_failed,17.0
IDN,2021,tbhiv_failed,19.0
IDN,2022,tbhiv_failed,33.0
JPN,2015,tbhiv_failed,1.0
MEX,2014,tbhiv_failed,12.0
MEX,2015,tbhiv_failed,9.0
MEX,2016,tbhiv_failed,16.0
MEX,2017,tbhiv_failed,16.0
MEX,2018,tbhiv_failed,18.0
MEX,2019,tbhiv_failed,4.0
MEX,2020,tbhiv_failed,4.0
MEX,2021,tbhiv_failed,9.0
MEX,2022,tbhiv_failed,13.0
PAK,2018,tbhiv_failed,1.0
PAK,2019,tbhiv_failed,2.0
PAK,2020,tbhiv_failed,3.0
PAK,2021,tbhiv_failed,5.0
PAK,2022,tbhiv_failed,6.0
PHL,2015,tbhiv_failed,2.0
PHL,2016,tbhiv_failed,7.0
PHL,2017,tbhiv_failed,10.0
PHL,2018,tbhiv_failed,10.0
PHL,2019,tbhiv_failed,9.0
PHL,2020,tbhiv_failed,7.0
PHL,2021,tbhiv_failed,23.0
PHL,2022,tbhiv_failed,22.0
RUS,2015,tbhiv_failed,36.0
RUS,2016,tbhiv_failed,55.0
RUS,2017,tbhiv_failed,936.0
RUS,2018,tbhiv_failed,1173.0
RUS,2019,tbhiv_failed,1277.0
RUS,2020,tbhiv_failed,2557.0
RUS,2021,tbhiv_failed,2149.0
RUS,2022,tbhiv_failed,1903.0
SAU,2015,tbhiv_failed,3.0
SAU,2016,tbhiv_failed,1.0
SAU,2017,tbhiv_failed,2.0
SAU,2018,tbhiv_failed,1.0
SAU,2019,tbhiv_failed,1.0
SAU,2021,tbhiv_failed,1.0
ZAF,2014,tbhiv_failed,389.0
ZAF,2015,tbhiv_failed,419.0
ZAF,2016,tbhiv_failed,319.0
ZAF,2017,tbhiv_failed,401.0
ZAF,2018,tbhiv_failed,445.0
ZAF,2019,tbhiv_failed,769.0
ZAF,2020,tbhiv_failed,626.0
ZAF,2021,tbhiv_failed,711.0
ZAF,2022,tbhiv_failed,779.0
TUR,2017,tbhiv_failed,1.0
TUR,2018,tbhiv_failed,1.0
TUR,2019,tbhiv_failed,1.0
TUR,2021,tbhiv_failed,1.0
TUR,2022,tbhiv_failed,1.0
USA,2014,tbhiv_failed,7.0
USA,2015,tbhiv_failed,1.0
USA,2020,tbhiv_failed,1.0
USA,2021,tbhiv_failed,1.0
ARG,2014,tbhiv_died,96.0
ARG,2015,tbhiv_died,81.0
ARG,2016,tbhiv_died,98.0
ARG,2017,tbhiv_died,129.0
ARG,2018,tbhiv_died,117.0
ARG,2019,tbhiv_died,101.0
ARG,2020,tbhiv_died,99.0
ARG,2021,tbhiv_died,138.0
ARG,2022,tbhiv_died,201.0
AUS,2014,tbhiv_died,1.0
AUS,2016,tbhiv_died,1.0
AUS,2017,tbhiv_died,1.0
AUS,2018,tbhiv_died,1.0
AUS,2019,tbhiv_died,1.0
AUS,2020,tbhiv_died,2.0
BRA,2014,tbhiv_died,1513.0
BRA,2015,tbhiv_died,1668.0
BRA,2016,tbhiv_died,1517.0
BRA,2017,tbhiv_died,1529.0
BRA,2018,tbhiv_died,1476.0
BRA,2019,tbhiv_died,1487.0
BRA,2020,tbhiv_died,1329.0
BRA,2021,tbhiv_died,1550.0
BRA,2022,tbhiv_died,1624.0
CMR,2014,tbhiv_died,1215.0
CMR,2015,tbhiv_died,921.0
CMR,2016,tbhiv_died,1070.0
CMR,2017,tbhiv_died,954.0
CMR,2018,tbhiv_died,885.0
CMR,2019,tbhiv_died,752.0
CMR,2020,tbhiv_died,576.0
CMR,2021,tbhiv_died,397.0
CMR,2022,tbhiv_died,402.0
CAN,2014,tbhiv_died,12.0
CAN,2015,tbhiv_died,5.0
CAN,2016,tbhiv_died,3.0
CAN,2017,tbhiv_died,2.0
CAN,2018,tbhiv_died,2.0
CAN,2019,tbhiv_died,3.0
CAN,2022,tbhiv_died,2.0
CAF,2014,tbhiv_died,247.0
CAF,2015,tbhiv_died,211.0
CAF,2016,tbhiv_died,230.0
CAF,2017,tbhiv_died,246.0
CAF,2018,tbhiv_died,232.0
CAF,2019,tbhiv_died,191.0
CAF,2020,tbhiv_died,168.0
CAF,2021,tbhiv_died,244.0
CAF,2022,tbhiv_died,122.0
TCD,2018,tbhiv_died,94.0
TCD,2019,tbhiv_died,127.0
TCD,2020,tbhiv_died,121.0
TCD,2021,tbhiv_died,126.0
TCD,2022,tbhiv_died,111.0
CHN,2014,tbhiv_died,165.0
CHN,2015,tbhiv_died,163.0
CHN,2016,tbhiv_died,19.0
CHN,2017,tbhiv_died,351.0
CHN,2018,tbhiv_died,431.0
CHN,2019,tbhiv_died,515.0
CHN,2020,tbhiv_died,411.0
CHN,2021,tbhiv_died,193.0
CHN,2022,tbhiv_died,341.0
COG,2015,tbhiv_died,6.0
COG,2017,tbhiv_died,17.0
COG,2018,tbhiv_died,25.0
COG,2019,tbhiv_died,46.0
COG,2020,tbhiv_died,42.0
COG,2021,tbhiv_died,31.0
COG,2022,tbhiv_died,35.0
COD,2017,tbhiv_died,1241.0
COD,2018,tbhiv_died,1234.0
COD,2019,tbhiv_died,1037.0
COD,2020,tbhiv_died,810.0
COD,2021,tbhiv_died,855.0
COD,2022,tbhiv_died,806.0
GNQ,2014,tbhiv_died,24.0
GNQ,2015,tbhiv_died,35.0
GNQ,2016,tbhiv_died,8.0
GNQ,2017,tbhiv_died,67.0
GNQ,2018,tbhiv_died,40.0
GNQ,2019,tbhiv_died,35.0
GNQ,2020,tbhiv_died,74.0
GNQ,2021,tbhiv_died,84.0
GNQ,2022,tbhiv_died,84.0
IND,2014,tbhiv_died,5786.0
IND,2015,tbhiv_died,6049.0
IND,2016,tbhiv_died,5310.0
IND,2017,tbhiv_died,3596.0
IND,2018,tbhiv_died,3701.0
IND,2019,tbhiv_died,4852.0
IND,2020,tbhiv_died,4085.0
IND,2021,tbhiv_died,4289.0
IND,2022,tbhiv_died,4085.0
IDN,2014,tbhiv_died,316.0
IDN,2015,tbhiv_died,503.0
IDN,2016,tbhiv_died,615.0
IDN,2017,tbhiv_died,947.0
IDN,2018,tbhiv_died,1196.0
IDN,2019,tbhiv_died,1260.0
IDN,2020,tbhiv_died,1400.0
IDN,2021,tbhiv_died,1389.0
IDN,2022,tbhiv_died,2001.0
JPN,2014,tbhiv_died,3.0
JPN,2015,tbhiv_died,3.0
JPN,2016,tbhiv_died,2.0
JPN,2017,tbhiv_died,2.0
JPN,2018,tbhiv_died,4.0
JPN,2019,tbhiv_died,3.0
JPN,2020,tbhiv_died,1.0
JPN,2021,tbhiv_died,3.0
JPN,2022,tbhiv_died,3.0
MEX,2014,tbhiv_died,225.0
MEX,2015,tbhiv_died,262.0
MEX,2016,tbhiv_died,563.0
MEX,2017,tbhiv_died,550.0
MEX,2018,tbhiv_died,522.0
MEX,2019,tbhiv_died,513.0
MEX,2020,tbhiv_died,489.0
MEX,2021,tbhiv_died,616.0
MEX,2022,tbhiv_died,680.0
PAK,2018,tbhiv_died,32.0
PAK,2019,tbhiv_died,56.0
PAK,2020,tbhiv_died,48.0
PAK,2021,tbhiv_died,79.0
PAK,2022,tbhiv_died,58.0
PHL,2014,tbhiv_died,2.0
PHL,2015,tbhiv_died,46.0
PHL,2016,tbhiv_died,100.0
